id_cliente,nombre_completo,edad,género,departamento,tipo_cuenta,saldo_actual,ingresos_mensuales,monto_transacción,tipo_transacción,fecha_transacción,estado_transacción
463,Pedro Castillo,21,F,Loreto,Tarjeta de Crédito,35322.0,1378,10914,Pago,2021-12-05 00:10:08.496463739,Pendiente
4507,Luis Martínez,62,F,Lima,Plazo Fijo,43142.0,5808,15641,Retiro,2023-05-28 15:36:27.040327855,Fallida
4874,Luis López,38,M,Junín,Tarjeta de Crédito,39400.0,5838,14089,Pago,2021-01-24 03:25:25.643979917,Fallida
3156,Andrés Martínez,22,M,Loreto,Ahorros,20104.0,7893,2490,Transferencia,2022-02-10 19:52:04.265521169,Fallida
320,Lucía Martínez,59,M,Piura,Corriente,2449.0,3534,-4877,Transferencia,2022-12-06 09:02:47.195627026,Exitosa
1234,Andrés Martínez,50,M,Piura,Tarjeta de Crédito,8525.0,5117,5779,Depósito,2020-02-11 05:32:53.492454336,Pendiente
1155,Lucía Pérez,57,F,La Libertad,Ahorros,25616.0,7805,2772,Transferencia,2020-03-21 03:04:30.191590348,Fallida
1821,Sofía López,19,F,Piura,Ahorros,5307.0,10874,-2404,Pago,2020-10-31 22:40:48.028903484,Exitosa
1531,Carlos Castillo,20,M,Piura,Corriente,4703.0,3377,-2939,Retiro,2025-08-18 17:28:55.609642582,Fallida
2311,Pedro Gómez,55,F,Ica,Corriente,23487.0,1843,1780,Pago,2021-11-08 20:17:01.749655745,Fallida
3848,Lucía Ramírez,31,M,Arequipa,Corriente,15894.0,6467,7449,Retiro,2022-12-21 18:01:34.408947530,Pendiente
946,María García,30,F,Junín,Corriente,4681.0,10249,1427,Transferencia,2023-12-24 17:01:51.199589860,Fallida
3086,Ana Fernández,31,F,Loreto,Plazo Fijo,2628.0,2648,11449,Pago,2023-04-03 17:18:00.976611565,Exitosa
3376,Luis López,46,F,Ica,Plazo Fijo,35023.0,13712,-980,Transferencia,2020-07-21 07:11:10.755092435,Fallida
891,Ana Fernández,42,F,Cusco,Ahorros,17586.0,5919,8243,Pago,2021-08-06 08:20:25.227642135,Fallida
754,María Torres,28,F,Lambayeque,Tarjeta de Crédito,25909.0,9389,14433,Transferencia,2023-07-27 09:34:09.320872642,Pendiente
3079,Ana Fernández,59,M,Lima,Plazo Fijo,49678.0,10310,14793,Depósito,2020-11-07 13:10:57.537116344,Exitosa
2672,Luis Ramírez,56,M,Piura,Tarjeta de Crédito,15450.0,11499,274,Transferencia,2021-04-28 21:21:36.876339300,Fallida
218,María Martínez,49,M,Loreto,Ahorros,38754.0,9363,6614,Depósito,2021-11-23 15:58:16.639976749,Exitosa
3165,Valeria Rodríguez,59,F,La Libertad,Tarjeta de Crédito,42492.0,7998,9687,Retiro,2022-08-07 21:41:11.953658245,Pendiente
4003,Valeria Gómez,28,M,La Libertad,Corriente,34722.0,8750,2301,Retiro,2025-07-14 22:16:50.655625144,Fallida
4153,Luis López,60,M,Lima,Tarjeta de Crédito,9653.0,11209,5636,Pago,2022-01-14 09:34:23.065803941,Fallida
2190,Luis Pérez,29,F,Junín,Tarjeta de Crédito,36970.0,10522,12929,Transferencia,2022-09-29 03:15:49.995966338,Pendiente
1001,Lucía Castillo,41,F,Ica,Corriente,23527.0,6816,147,Retiro,2023-12-29 02:40:57.675498862,Exitosa
1616,Pedro López,64,F,Cusco,Ahorros,10100.0,1162,12446,Pago,2020-04-06 21:03:53.185319598,Exitosa
861,Pedro Rodríguez,21,M,Ica,Ahorros,40721.0,6431,12264,Depósito,2022-01-03 11:43:31.854968894,Exitosa
2566,Lucía López,23,M,Lambayeque,Plazo Fijo,34357.0,5193,16236,Retiro,2022-01-29 21:54:25.009997424,Pendiente
4132,Carlos Fernández,48,F,Lima,Tarjeta de Crédito,5901.0,10377,4900,Transferencia,2024-04-19 20:13:06.530356095,Exitosa
4513,Andrés Pérez,68,M,Ica,Tarjeta de Crédito,5912.0,11832,-4164,Transferencia,2022-09-18 06:00:49.752908983,Exitosa
3483,Jorge García,67,F,Cusco,Corriente,49032.0,6502,8070,Transferencia,2025-03-12 18:02:44.697083262,Exitosa
849,Pedro Martínez,53,F,Puno,Tarjeta de Crédito,30043.0,5057,-1434,Transferencia,2022-01-03 07:58:32.022459143,Pendiente
2695,Luis Martínez,42,F,Puno,Ahorros,15291.0,14047,1698,Retiro,2025-01-10 17:55:16.097454929,Exitosa
351,Jorge Fernández,51,F,Loreto,Plazo Fijo,11356.0,10354,8127,Depósito,2022-09-15 14:28:15.615960591,Exitosa
4616,María Torres,42,M,Lambayeque,Tarjeta de Crédito,8070.0,12090,2432,Retiro,2025-12-06 00:33:17.839249918,Pendiente
2102,Andrés Castillo,57,F,La Libertad,Ahorros,13662.0,1917,-2998,Retiro,2023-01-18 23:21:37.032550619,Fallida
4189,Sofía García,61,M,Lambayeque,Plazo Fijo,14707.0,6063,17230,Depósito,2023-12-20 08:58:22.139324039,Pendiente
4738,Pedro Pérez,21,F,Piura,Plazo Fijo,22198.0,8260,3564,Pago,2025-09-26 11:42:03.261199122,Pendiente
1357,Andrés López,48,M,Cusco,Tarjeta de Crédito,39497.0,11140,19095,Retiro,2024-01-03 12:44:16.718461798,Pendiente
1883,Lucía Fernández,30,M,Arequipa,Ahorros,3672.0,14578,2373,Retiro,2021-03-02 01:35:21.142626797,Fallida
4030,María Rodríguez,32,M,Puno,Corriente,5147.0,8054,5204,Depósito,2024-09-26 22:02:07.177368026,Fallida
2195,Jorge Pérez,33,F,Piura,Ahorros,16578.0,14818,17056,Transferencia,2024-01-21 15:25:43.893305748,Exitosa
4618,Pedro Ramírez,32,F,Junín,Tarjeta de Crédito,35233.0,5206,8072,Transferencia,2025-09-19 13:14:13.925751381,Exitosa
4922,María Pérez,28,M,Junín,Ahorros,46149.0,4536,18918,Retiro,2022-08-24 22:40:02.972415382,Pendiente
4863,Sofía Rodríguez,24,F,La Libertad,Ahorros,39357.0,8306,12249,Transferencia,2020-01-16 14:21:04.583181046,Fallida
4475,Sofía Martínez,31,F,Lima,Tarjeta de Crédito,23258.0,1556,7096,Transferencia,2022-05-29 14:10:40.021364129,Pendiente
1088,Andrés Castillo,49,F,Arequipa,Tarjeta de Crédito,6985.0,9567,15421,Transferencia,2024-04-04 21:08:10.700931962,Exitosa
59,Luis García,27,M,Loreto,Plazo Fijo,33788.0,14824,7363,Transferencia,2024-01-17 11:05:28.771200910,Pendiente
612,Luis Martínez,59,M,Arequipa,Ahorros,41894.0,3794,3486,Depósito,2021-04-21 20:15:53.484136810,Exitosa
9,Ana García,62,M,Ica,Ahorros,38483.0,11759,8585,Depósito,2020-04-10 09:18:31.876515460,Exitosa
340,Luis Fernández,60,F,Cusco,Tarjeta de Crédito,42332.0,8110,6196,Transferencia,2022-01-21 12:38:03.496504498,Exitosa
4706,Sofía Torres,58,F,Junín,Tarjeta de Crédito,12207.0,8854,2864,Pago,2024-12-04 17:24:31.100879925,Pendiente
4362,Ana Torres,38,F,Junín,Corriente,27109.0,5934,9589,Depósito,2020-12-15 10:10:24.806389995,Fallida
3358,Ana Pérez,40,F,La Libertad,Tarjeta de Crédito,16134.0,1122,-4049,Pago,2022-02-27 21:49:14.119213925,Fallida
4200,Ana Gómez,34,M,Lambayeque,Tarjeta de Crédito,28617.0,12638,7578,Depósito,2023-02-02 19:14:28.068247001,Exitosa
1750,Pedro López,33,F,Lima,Ahorros,13124.0,5432,16435,Depósito,2021-08-11 12:48:01.431309064,Fallida
2302,Lucía Rodríguez,27,M,Junín,Corriente,3439.0,2239,-639,Depósito,2021-03-04 14:47:12.829921603,Exitosa
647,María Torres,40,M,Loreto,Ahorros,2313.0,4071,4756,Transferencia,2020-07-28 13:52:15.003634781,Pendiente
4330,Pedro Pérez,48,F,Lima,Plazo Fijo,44118.0,3833,9018,Transferencia,2021-07-30 08:32:45.233338389,Pendiente
4660,Valeria Ramírez,36,M,Lambayeque,Ahorros,33357.0,5052,1766,Transferencia,2022-02-19 04:54:10.763133637,Pendiente
827,Carlos Fernández,47,M,Ica,Ahorros,12930.0,12112,14027,Retiro,2022-04-18 20:05:01.822044683,Pendiente
229,Andrés Rodríguez,58,M,Puno,Corriente,32205.0,7931,5906,Retiro,2020-06-23 06:19:22.045434812,Pendiente
2391,Luis Gómez,56,F,Lambayeque,Plazo Fijo,32111.0,7115,-1300,Depósito,2024-01-27 02:55:19.051730105,Fallida
3106,Jorge Torres,55,F,Puno,Corriente,40169.0,10014,-4467,Retiro,2020-12-21 16:10:42.715612084,Fallida
1597,Ana García,23,F,Piura,Corriente,29239.0,3595,14781,Depósito,2020-12-10 17:35:52.987158031,Exitosa
1078,María López,39,F,Loreto,Tarjeta de Crédito,19994.0,6276,18152,Transferencia,2021-05-03 09:31:26.760155839,Exitosa
4221,Ana Ramírez,53,M,Junín,Tarjeta de Crédito,3863.0,5647,-1135,Retiro,2025-08-26 01:37:10.328956061,Fallida
1947,Sofía Pérez,19,F,Loreto,Corriente,24725.0,9981,-4435,Depósito,2024-05-27 04:43:40.687214264,Exitosa
2872,Sofía García,23,F,Puno,Tarjeta de Crédito,29308.0,3673,12446,Transferencia,2022-04-03 16:34:12.500641578,Exitosa
1502,Lucía López,49,F,Junín,Plazo Fijo,4074.0,4835,17605,Retiro,2020-01-14 22:04:23.799434452,Exitosa
4824,Pedro Martínez,64,M,Piura,Plazo Fijo,35335.0,11929,678,Retiro,2020-08-08 14:51:40.305775677,Pendiente
1934,Jorge García,60,M,Loreto,Plazo Fijo,25335.0,6525,16819,Transferencia,2021-08-16 16:51:35.055104753,Exitosa
1156,Sofía Torres,46,M,Arequipa,Plazo Fijo,4224.0,11931,9650,Pago,2023-04-05 22:38:31.534875709,Fallida
1040,Valeria Ramírez,54,F,Ica,Plazo Fijo,18665.0,2130,15089,Pago,2023-10-05 21:03:26.166831139,Exitosa
2962,Jorge Pérez,64,F,Junín,Ahorros,23903.0,10563,-3896,Retiro,2022-05-15 14:03:57.261872855,Pendiente
3041,Sofía Ramírez,48,M,Junín,Plazo Fijo,6311.0,14295,5094,Retiro,2025-04-30 04:25:37.643756762,Exitosa
625,Lucía García,43,M,Lima,Ahorros,29749.0,8687,-4171,Depósito,2024-07-31 15:39:52.663007117,Fallida
2052,Luis García,58,M,Piura,Ahorros,3430.0,6041,3123,Depósito,2023-09-15 10:16:31.670994961,Pendiente
2950,Jorge Gómez,67,F,Arequipa,Plazo Fijo,5865.0,6611,18256,Transferencia,2024-10-26 15:42:50.585192995,Fallida
591,Ana Pérez,64,F,Cusco,Corriente,6133.0,11487,12871,Pago,2021-12-21 17:53:24.441917388,Exitosa
55,María Ramírez,41,F,Junín,Ahorros,14121.0,7084,15219,Retiro,2023-03-01 06:52:20.727970235,Pendiente
3375,Carlos Fernández,21,M,Junín,Corriente,47028.0,2216,19890,Depósito,2022-11-25 04:04:03.794632385,Pendiente
1221,Lucía Pérez,49,F,Puno,Plazo Fijo,6949.0,8511,-4853,Retiro,2021-10-15 22:01:01.993574079,Exitosa
4730,Luis López,43,M,Cusco,Plazo Fijo,14583.0,14321,10424,Pago,2022-05-05 00:31:09.088804480,Exitosa
3529,Jorge Martínez,51,F,La Libertad,Corriente,33744.0,8689,-2828,Transferencia,2024-06-01 22:12:53.740530462,Exitosa
3216,Luis Fernández,24,M,Loreto,Plazo Fijo,10606.0,3092,11902,Retiro,2024-09-13 01:38:25.817864579,Pendiente
2346,Lucía Torres,32,F,Lambayeque,Corriente,2134.0,6225,13682,Depósito,2020-03-13 12:05:14.454508179,Exitosa
4791,Valeria Fernández,19,M,Arequipa,Plazo Fijo,30882.0,9659,13919,Pago,2023-06-30 10:07:53.005531117,Pendiente
2037,Sofía García,48,M,La Libertad,Tarjeta de Crédito,19128.0,8869,11854,Depósito,2022-09-26 22:18:09.864333888,Pendiente
3614,Carlos García,25,F,Ica,Corriente,44728.0,13491,17565,Transferencia,2020-11-04 13:53:16.118259540,Fallida
171,María Rodríguez,48,M,Puno,Plazo Fijo,4340.0,3153,-248,Retiro,2025-06-11 10:16:49.367618933,Pendiente
4510,Sofía Pérez,63,F,Puno,Tarjeta de Crédito,42674.0,6544,9070,Depósito,2023-11-10 18:42:31.470399240,Exitosa
3841,Pedro Gómez,30,F,Arequipa,Ahorros,24750.0,2706,9387,Pago,2020-07-07 16:51:22.509193235,Exitosa
1867,Lucía Gómez,29,F,Junín,Ahorros,4121.0,8296,9700,Retiro,2022-07-27 10:10:45.856028907,Exitosa
590,Valeria Gómez,36,F,Piura,Ahorros,3146.0,10694,15928,Pago,2024-07-17 08:03:27.582525561,Pendiente
2094,Sofía Castillo,18,M,Arequipa,Tarjeta de Crédito,15842.0,12972,19386,Depósito,2021-09-22 14:33:13.155260932,Fallida
4322,Andrés García,58,M,Puno,Plazo Fijo,7270.0,9223,725,Pago,2021-07-20 07:12:05.014641840,Fallida
842,Lucía Gómez,36,F,Cusco,Corriente,40197.0,13982,18206,Retiro,2025-12-30 00:00:04.726343703,Fallida
725,Carlos López,36,F,Ica,Ahorros,25357.0,4203,-4367,Retiro,2024-07-16 05:45:39.580156715,Exitosa
585,Lucía Torres,69,M,Lambayeque,Plazo Fijo,32016.0,10907,16821,Pago,2023-08-14 18:10:39.887349442,Pendiente
1644,Luis Pérez,62,M,Piura,Plazo Fijo,22605.0,4598,969,Depósito,2023-04-13 18:08:33.636335953,Exitosa
1525,Ana Martínez,34,M,Junín,Ahorros,35447.0,10928,14965,Retiro,2021-11-30 17:18:55.271018606,Exitosa
4656,Carlos Gómez,64,F,Cusco,Corriente,45312.0,5446,-4577,Transferencia,2020-12-06 12:17:47.877459263,Pendiente
4332,Luis Rodríguez,25,F,Junín,Ahorros,23412.0,13390,13252,Pago,2022-04-16 07:46:10.479592734,Pendiente
960,Lucía Martínez,67,M,Ica,Tarjeta de Crédito,23525.0,6631,896,Retiro,2025-09-27 19:38:46.725668626,Exitosa
844,Ana García,32,F,Ica,Ahorros,6946.0,3731,3919,Depósito,2021-01-29 08:46:08.322642052,Exitosa
2097,Jorge López,42,F,Ica,Ahorros,25537.0,3990,19806,Pago,2020-07-14 11:57:17.250966367,Pendiente
1212,Ana Rodríguez,46,F,Cusco,Corriente,8401.0,2605,17279,Depósito,2023-08-23 10:17:33.210237331,Fallida
2088,Sofía García,66,M,Puno,Plazo Fijo,33977.0,14675,1071,Retiro,2022-07-05 07:33:09.122262076,Fallida
1235,Ana López,22,M,Loreto,Ahorros,16068.0,6648,4132,Transferencia,2025-07-02 09:13:20.542421637,Pendiente
1182,Carlos Torres,59,F,Lambayeque,Ahorros,39830.0,9992,4021,Pago,2023-04-02 10:51:50.588014283,Fallida
4842,Andrés López,67,F,Lambayeque,Tarjeta de Crédito,24458.0,13469,15619,Transferencia,2022-03-01 00:04:29.701343565,Exitosa
1969,Carlos Gómez,43,M,Loreto,Corriente,34024.0,3374,2254,Transferencia,2024-02-11 23:33:20.006767088,Exitosa
2587,Ana Torres,52,F,Puno,Plazo Fijo,31966.0,10606,18102,Transferencia,2025-12-07 18:02:04.551618755,Fallida
2535,Ana García,56,F,Puno,Plazo Fijo,28924.0,14836,2325,Depósito,2021-10-11 21:53:00.489708966,Pendiente
800,Pedro López,42,F,Piura,Tarjeta de Crédito,40466.0,7957,3787,Transferencia,2023-06-18 19:08:34.932356353,Pendiente
4907,Pedro Castillo,31,F,Junín,Ahorros,49809.0,4320,9796,Retiro,2020-05-02 00:05:37.853823648,Fallida
2662,Sofía Torres,64,F,Lima,Corriente,22098.0,13359,19349,Transferencia,2025-11-26 02:17:06.620227877,Fallida
3050,Ana Gómez,51,F,Lima,Ahorros,23970.0,8949,12599,Transferencia,2025-08-30 05:54:15.582124760,Exitosa
2615,Jorge Ramírez,56,M,Puno,Plazo Fijo,20250.0,10121,-1720,Transferencia,2021-06-17 21:34:04.167471921,Fallida
3239,Carlos López,62,F,Loreto,Ahorros,14408.0,9785,12443,Transferencia,2023-11-04 15:50:32.657967800,Pendiente
2766,Lucía Gómez,24,M,Loreto,Ahorros,36654.0,9800,18729,Pago,2020-03-22 18:55:34.741894363,Pendiente
2568,Andrés López,62,M,Puno,Plazo Fijo,8775.0,3509,661,Retiro,2022-12-14 21:16:29.993104358,Pendiente
2129,María Castillo,31,F,Loreto,Plazo Fijo,12962.0,3230,1264,Transferencia,2025-07-15 12:20:24.910144042,Exitosa
2374,Valeria Martínez,46,M,Junín,Tarjeta de Crédito,45337.0,13411,10464,Retiro,2024-04-13 07:12:03.248385488,Fallida
2583,Luis Castillo,22,M,Piura,Tarjeta de Crédito,1298.0,2856,15673,Depósito,2025-08-09 18:30:28.316552600,Exitosa
215,Andrés Fernández,25,F,Puno,Ahorros,12128.0,8300,6675,Transferencia,2021-07-31 03:38:56.144418476,Fallida
2384,Valeria Rodríguez,62,M,Junín,Ahorros,7570.0,8871,2098,Depósito,2024-05-03 11:55:29.237144765,Exitosa
336,Andrés Rodríguez,40,M,La Libertad,Tarjeta de Crédito,34989.0,2595,13190,Depósito,2020-12-06 13:53:00.951848160,Fallida
4390,Andrés Ramírez,34,M,La Libertad,Ahorros,37746.0,5201,1253,Retiro,2024-03-09 05:11:57.080498966,Exitosa
1089,Sofía Ramírez,45,F,Junín,Ahorros,11677.0,6296,18539,Retiro,2022-05-15 11:55:52.908321371,Exitosa
1431,Jorge Martínez,39,M,Piura,Ahorros,2628.0,14031,2141,Retiro,2021-02-03 08:10:54.221587810,Exitosa
3105,Lucía Torres,58,M,La Libertad,Corriente,31218.0,11860,-1309,Pago,2020-07-30 02:09:12.056970865,Fallida
3396,Pedro Castillo,36,M,Lambayeque,Ahorros,17883.0,5652,16544,Pago,2022-05-23 02:33:13.919504515,Exitosa
3633,Pedro Rodríguez,46,F,La Libertad,Tarjeta de Crédito,30735.0,13187,2299,Pago,2023-06-27 08:14:00.515015204,Fallida
143,Ana Ramírez,27,F,Lima,Corriente,17576.0,9700,18288,Retiro,2024-09-17 07:35:42.244136837,Fallida
4748,Pedro Martínez,40,M,Loreto,Corriente,42764.0,10953,9549,Depósito,2020-03-05 04:46:00.233781505,Fallida
737,Jorge Rodríguez,33,F,Cusco,Ahorros,5432.0,1631,11561,Retiro,2022-07-21 10:39:13.001790793,Exitosa
504,Valeria Pérez,67,M,La Libertad,Ahorros,14230.0,3025,16149,Depósito,2020-12-05 04:11:51.449027411,Pendiente
1443,Sofía Fernández,61,M,Puno,Tarjeta de Crédito,2161.0,6455,10827,Retiro,2022-06-30 15:26:53.590655711,Exitosa
661,Lucía Ramírez,63,M,Ica,Ahorros,2254.0,7662,-4497,Pago,2020-07-24 03:03:55.138035591,Pendiente
2347,Carlos Gómez,27,F,La Libertad,Ahorros,30425.0,2940,-4618,Depósito,2024-08-15 08:24:43.962626590,Exitosa
374,Ana Castillo,66,F,La Libertad,Corriente,13693.0,11319,-2284,Retiro,2024-10-14 12:15:40.568737792,Fallida
1174,Jorge Pérez,63,F,Piura,Ahorros,49604.0,9124,10310,Retiro,2023-02-13 10:34:00.405544479,Exitosa
732,Ana López,34,M,Ica,Ahorros,4203.0,12675,9503,Pago,2022-03-15 21:57:57.889719610,Pendiente
60,Valeria Gómez,50,F,Piura,Plazo Fijo,22858.0,8302,16393,Retiro,2020-07-19 15:20:43.179049706,Fallida
1941,Andrés Rodríguez,68,M,Lambayeque,Corriente,2226.0,6161,14732,Pago,2022-01-23 22:25:43.262532312,Fallida
4076,María Fernández,57,M,Piura,Ahorros,1381.0,956,12089,Depósito,2020-09-30 07:56:30.342261702,Fallida
876,Sofía Martínez,58,F,Puno,Plazo Fijo,14298.0,14195,2011,Depósito,2024-10-11 23:06:13.475097855,Fallida
3333,Carlos Martínez,63,F,La Libertad,Tarjeta de Crédito,21341.0,9217,17719,Transferencia,2021-02-28 18:33:23.997626219,Exitosa
630,Ana Ramírez,53,M,Cusco,Corriente,5749.0,10980,13570,Depósito,2020-08-19 05:20:46.517136402,Exitosa
3915,Andrés Ramírez,53,F,Lambayeque,Ahorros,12290.0,9199,19760,Transferencia,2020-05-15 03:41:23.652544347,Fallida
4274,Jorge Gómez,62,M,Junín,Tarjeta de Crédito,6481.0,9295,12152,Retiro,2025-09-09 05:58:31.984547620,Fallida
395,María Ramírez,67,F,Piura,Plazo Fijo,169.0,14112,12938,Pago,2023-11-15 10:55:05.203569132,Pendiente
4419,Carlos López,64,F,Cusco,Ahorros,6589.0,9774,-3746,Retiro,2023-12-22 00:40:00.603257475,Pendiente
4801,Luis Martínez,28,M,Arequipa,Corriente,33177.0,13751,-3100,Pago,2020-06-07 14:13:25.755451237,Exitosa
895,Valeria López,29,F,Puno,Tarjeta de Crédito,49503.0,5414,3771,Transferencia,2023-07-01 18:30:22.676008973,Fallida
691,Andrés Fernández,19,M,Arequipa,Plazo Fijo,1462.0,10847,14612,Pago,2025-02-27 05:18:42.465691768,Exitosa
2092,Lucía Gómez,19,F,Lima,Corriente,32272.0,13813,-434,Depósito,2023-06-20 19:09:26.407885941,Pendiente
1839,Jorge Ramírez,53,F,Lima,Ahorros,6622.0,3841,13848,Transferencia,2021-02-14 02:57:51.089648716,Fallida
3382,Carlos García,18,F,La Libertad,Ahorros,26784.0,8475,14801,Depósito,2023-09-13 15:26:46.546409795,Fallida
3532,Sofía Rodríguez,69,F,Arequipa,Corriente,42021.0,7613,19720,Pago,2023-09-25 11:59:03.278400405,Pendiente
1013,Lucía López,36,F,Cusco,Ahorros,46728.0,5364,-4155,Retiro,2020-08-07 19:34:56.639078151,Pendiente
3401,Luis Torres,67,F,Lima,Ahorros,11989.0,4700,4135,Depósito,2020-01-03 06:03:18.145116275,Pendiente
1376,Sofía Gómez,51,M,Loreto,Tarjeta de Crédito,18723.0,4009,16430,Retiro,2023-01-23 16:41:41.111592574,Fallida
354,Pedro García,50,M,Loreto,Ahorros,7270.0,6634,17001,Depósito,2020-05-17 04:48:23.148252667,Pendiente
2368,Pedro Torres,34,F,Lima,Ahorros,27450.0,13343,2937,Retiro,2021-11-03 18:24:11.196456015,Pendiente
3942,Ana Fernández,36,M,Arequipa,Plazo Fijo,36227.0,4209,-1664,Depósito,2025-10-23 15:38:34.474213992,Pendiente
362,Luis Ramírez,33,F,Lima,Corriente,28356.0,1438,18887,Transferencia,2024-07-15 13:07:29.535638478,Pendiente
4334,Valeria Ramírez,37,F,Lambayeque,Ahorros,20332.0,14719,1416,Transferencia,2022-07-31 16:50:17.239303324,Fallida
2688,Luis López,59,F,Loreto,Plazo Fijo,40204.0,14842,6750,Retiro,2025-03-25 08:59:08.594407456,Pendiente
84,Pedro López,63,M,Cusco,Tarjeta de Crédito,46831.0,944,1381,Pago,2023-07-12 10:45:56.853446650,Exitosa
4534,Carlos Rodríguez,62,F,Lambayeque,Plazo Fijo,33885.0,13780,17109,Retiro,2024-05-15 15:29:36.053888573,Exitosa
338,María Rodríguez,46,M,Ica,Ahorros,9175.0,9595,18517,Transferencia,2023-03-21 14:24:49.521943323,Pendiente
2278,Sofía Pérez,50,F,La Libertad,Plazo Fijo,37320.0,12001,19620,Transferencia,2022-09-26 07:02:09.669335512,Fallida
4056,Andrés López,52,M,Arequipa,Ahorros,45748.0,6334,1552,Transferencia,2020-01-10 23:21:19.413519166,Exitosa
3236,Lucía Fernández,31,F,Arequipa,Corriente,10083.0,9938,5798,Transferencia,2022-08-31 08:10:24.531096830,Exitosa
1739,Carlos Gómez,44,M,Junín,Tarjeta de Crédito,41623.0,7894,15940,Depósito,2021-11-06 12:40:43.795999041,Fallida
1308,Sofía Castillo,33,F,Ica,Ahorros,42748.0,13061,6651,Pago,2025-02-16 03:22:39.117514237,Fallida
4224,Valeria Torres,29,F,Ica,Plazo Fijo,2398.0,2450,17700,Depósito,2024-03-17 10:23:28.594391716,Exitosa
573,Lucía Rodríguez,23,M,Lima,Ahorros,49509.0,8247,3867,Transferencia,2022-07-11 13:18:07.394494790,Exitosa
3198,Carlos López,49,M,La Libertad,Plazo Fijo,24232.0,10240,-1124,Depósito,2025-07-23 20:56:29.252208776,Exitosa
2560,Jorge Pérez,52,F,La Libertad,Plazo Fijo,41976.0,14944,252,Pago,2020-01-27 18:53:45.348736662,Exitosa
3557,Lucía Torres,35,M,Lima,Corriente,26200.0,5973,-3419,Depósito,2024-09-02 10:36:10.243095412,Exitosa
1617,Andrés Ramírez,63,M,Lambayeque,Corriente,25660.0,4696,14065,Depósito,2023-02-17 20:35:13.479439268,Fallida
1257,Pedro Castillo,54,M,Arequipa,Ahorros,24895.0,3368,11199,Transferencia,2025-04-14 07:19:13.945924955,Exitosa
4443,Lucía Torres,58,M,Junín,Ahorros,769.0,11775,3741,Transferencia,2021-07-28 03:28:56.602975355,Exitosa
2271,Pedro García,64,M,Arequipa,Plazo Fijo,5141.0,1129,-1693,Retiro,2021-12-12 19:07:09.257731530,Fallida
1453,Carlos Martínez,37,M,Lambayeque,Tarjeta de Crédito,37266.0,5076,9676,Depósito,2023-06-02 12:54:53.414426497,Exitosa
1823,Sofía López,28,M,Piura,Tarjeta de Crédito,16464.0,2387,-4429,Pago,2020-07-26 05:40:35.926328065,Pendiente
3987,Carlos Pérez,62,M,La Libertad,Plazo Fijo,33605.0,13291,6907,Transferencia,2022-12-27 12:23:42.145413015,Fallida
1666,Luis Fernández,56,M,Ica,Plazo Fijo,30052.0,6142,3131,Retiro,2023-09-13 21:42:01.813912610,Exitosa
195,Ana Ramírez,22,M,Cusco,Tarjeta de Crédito,25757.0,12465,15375,Transferencia,2020-10-09 02:13:18.724506492,Fallida
1918,Jorge Gómez,65,F,Puno,Corriente,2834.0,8788,11519,Transferencia,2022-10-03 19:35:44.292426035,Fallida
3323,Luis Torres,33,M,Junín,Ahorros,15054.0,7809,2784,Retiro,2025-05-09 07:17:40.230980518,Exitosa
1315,Luis Pérez,33,M,Loreto,Plazo Fijo,33190.0,14101,14173,Transferencia,2021-09-01 08:03:07.460754001,Pendiente
2140,Carlos Castillo,22,M,La Libertad,Ahorros,38332.0,9275,18954,Pago,2025-06-06 00:23:46.240340353,Exitosa
402,Lucía Rodríguez,24,M,Puno,Tarjeta de Crédito,5486.0,9625,10761,Transferencia,2025-04-29 21:58:46.275311147,Exitosa
